frame,timestamp,lat,lon
94,2020-07-03 02:41:57.481678,13.5438183697682,144.91298710001684
95,2020-07-03 02:41:57.515000,13.5438220985,144.91298999170002
96,2020-07-03 02:41:57.548333,13.5438258284627,144.91299288433774
97,2020-07-03 02:41:57.581656,13.543829557306399,144.9129957761077
98,2020-07-03 02:41:57.614978,13.543833286038199,144.91299866779084
99,2020-07-03 02:41:57.648311,13.5438370160009,144.91300156042857
100,2020-07-03 02:41:57.681644,13.5438407459636,144.91300445306632
101,2020-07-03 02:41:57.714967,13.5438444748073,144.91300734483627
102,2020-07-03 02:41:57.748289,13.543848203539099,144.91301023651943
103,2020-07-03 02:41:57.781611,13.543851932270899,144.91301312820258
104,2020-07-03 02:41:57.814933,13.5438556610027,144.91301601988573
105,2020-07-03 02:41:57.848256,13.5438593898464,144.91301891165568
106,2020-07-03 02:41:57.881589,13.5438631198091,144.9130218042934
107,2020-07-03 02:41:57.914911,13.5438668485409,144.9130246959766
108,2020-07-03 02:41:57.948244,13.543870578503599,144.9130275886143
109,2020-07-03 02:41:57.981578,13.5438743085782,144.91303048133884
110,2020-07-03 02:41:58.014911,13.543878808843159,144.9130327080513
111,2020-07-03 02:41:58.048244,13.543884260788639,144.91303411203728
112,2020-07-03 02:41:58.081567,13.543889711098519,144.91303551560202
113,2020-07-03 02:41:58.114900,13.543895163043999,144.913036919588
114,2020-07-03 02:41:58.148222,13.543900613190319,144.91303832311064
115,2020-07-03 02:41:58.181556,13.54390606529936,144.9130397271387
116,2020-07-03 02:41:58.214889,13.54391151724484,144.91304113112466
117,2020-07-03 02:41:58.248211,13.54391696739116,144.9130425346473
118,2020-07-03 02:41:58.281544,13.54392241933664,144.91304393863328
119,2020-07-03 02:41:58.314878,13.54392787144568,144.91304534266135
120,2020-07-03 02:41:58.348211,13.54393332339116,144.9130467466473
121,2020-07-03 02:41:58.381544,13.54393877533664,144.91304815063327
122,2020-07-03 02:41:58.414867,13.54394422564652,144.91304955419804
123,2020-07-03 02:41:58.448200,13.543949677592,144.913050958184
124,2020-07-03 02:41:58.481522,13.54395512773832,144.91305236170663
125,2020-07-03 02:41:58.514856,13.54396057984736,144.9130537657347
126,2020-07-03 02:41:58.548178,13.54396602999368,144.91305516925735
127,2020-07-03 02:41:58.581511,13.54397148193916,144.9130565732433
128,2020-07-03 02:41:58.614844,13.54397693388464,144.91305797722927
129,2020-07-03 02:41:58.648167,13.54398238419452,144.91305938079404
130,2020-07-03 02:41:58.681500,13.54398783614,144.91306078478
131,2020-07-03 02:41:58.714833,13.54399328808548,144.91306218876593
132,2020-07-03 02:41:58.748156,13.54399873839536,144.9130635923307
133,2020-07-03 02:41:58.781489,13.54400419034084,144.91306499631668
134,2020-07-03 02:41:58.814811,13.54400964048716,144.9130663998393
135,2020-07-03 02:41:58.848133,13.54401509063348,144.91306780336194
136,2020-07-03 02:41:58.881467,13.54402054274252,144.91306920739004
137,2020-07-03 02:41:58.914789,13.544025992888841,144.91307061091265
138,2020-07-03 02:41:58.948122,13.54403144483432,144.91307201489863
139,2020-07-03 02:41:58.981444,13.544036894980641,144.91307341842128
140,2020-07-03 02:41:59.014767,13.544042311917101,144.91307472437614
141,2020-07-03 02:41:59.048100,13.54404768853,144.91307590803098
142,2020-07-03 02:41:59.081422,13.544053063368601,144.9130770912952
143,2020-07-03 02:41:59.114744,13.5440584382072,144.9130782745594
144,2020-07-03 02:41:59.148078,13.544063814981401,144.91307945824977
145,2020-07-03 02:41:59.181400,13.54406918982,144.91308064151397
146,2020-07-03 02:41:59.214733,13.5440745664329,144.9130818251688
147,2020-07-03 02:41:59.248067,13.5440799432071,144.91308300885916
148,2020-07-03 02:41:59.281389,13.5440853180457,144.91308419212336
149,2020-07-03 02:41:59.314722,13.5440906946586,144.9130853757782
150,2020-07-03 02:41:59.348044,13.5440960694972,144.91308655904243
151,2020-07-03 02:41:59.381378,13.5441014462714,144.91308774273276
152,2020-07-03 02:41:59.414700,13.54410682111,144.913088925997
153,2020-07-03 02:41:59.448033,13.5441121977229,144.91309010965182
154,2020-07-03 02:41:59.481356,13.5441175727228,144.91309129295155
155,2020-07-03 02:41:59.514689,13.5441229493357,144.91309247660638
156,2020-07-03 02:41:59.548011,13.5441283241743,144.91309365987058
157,2020-07-03 02:41:59.581344,13.544133700787201,144.9130948435254
158,2020-07-03 02:41:59.614667,13.5441390757871,144.91309602682514
159,2020-07-03 02:41:59.647989,13.5441444506257,144.91309721008938
160,2020-07-03 02:41:59.681311,13.5441498254643,144.9130983933536
161,2020-07-03 02:41:59.714644,13.544155202077201,144.91309957700844
162,2020-07-03 02:41:59.747967,13.5441605770771,144.91310076030817
163,2020-07-03 02:41:59.781289,13.5441659519157,144.91310194357237
164,2020-07-03 02:41:59.814622,13.5441713285286,144.9131031272272
165,2020-07-03 02:41:59.847944,13.544176703367201,144.91310431049143
166,2020-07-03 02:41:59.881278,13.5441820801414,144.91310549418176
167,2020-07-03 02:41:59.914600,13.544187454980001,144.913106677446
168,2020-07-03 02:41:59.947922,13.5441928298186,144.9131078607102
169,2020-07-03 02:41:59.981256,13.544198206592801,144.91310904440056
170,2020-07-03 02:42:00.014578,13.544203672543901,144.9131104451685
171,2020-07-03 02:42:00.047900,13.544209255645,144.913112125597
172,2020-07-03 02:42:00.081233,13.54421484058915,144.91311380658018
173,2020-07-03 02:42:00.114556,13.5442204238578,144.91311548705906
174,2020-07-03 02:42:00.147878,13.544226006958901,144.91311716748754
175,2020-07-03 02:42:00.181211,13.544231591903051,144.91311884847073
176,2020-07-03 02:42:00.214533,13.54423717500415,144.91312052889919
177,2020-07-03 02:42:00.247867,13.54424276011585,144.9131222099328
178,2020-07-03 02:42:00.281189,13.54424834321695,144.91312389036125
179,2020-07-03 02:42:00.314511,13.54425392631805,144.91312557078973
180,2020-07-03 02:42:00.347844,13.5442595112622,144.91312725177292
181,2020-07-03 02:42:00.381167,13.54426509453085,144.9131289322518
182,2020-07-03 02:42:00.414489,13.54427067763195,144.91313061268028
183,2020-07-03 02:42:00.447822,13.5442762625761,144.91313229366347
184,2020-07-03 02:42:00.481144,13.5442818456772,144.91313397409192
185,2020-07-03 02:42:00.514467,13.54428742894585,144.9131356545708
186,2020-07-03 02:42:00.547800,13.54429301389,144.91313733555398
187,2020-07-03 02:42:00.581122,13.5442985969911,144.91313901598247
188,2020-07-03 02:42:00.614444,13.5443041800922,144.91314069641092
189,2020-07-03 02:42:00.647778,13.5443097652039,144.91314237744453
190,2020-07-03 02:42:00.681111,13.54431535014805,144.91314405842772
191,2020-07-03 02:42:00.714433,13.54432093324915,144.9131457388562
192,2020-07-03 02:42:00.747767,13.54432651836085,144.9131474198898
193,2020-07-03 02:42:00.781100,13.544332103304999,144.913149100873
194,2020-07-03 02:42:00.814422,13.544337686406099,144.91315078130145
195,2020-07-03 02:42:00.847756,13.5443432715178,144.9131524623351
196,2020-07-03 02:42:00.881089,13.54434885646195,144.91315414331828
197,2020-07-03 02:42:00.914411,13.54435443956305,144.91315582374673
198,2020-07-03 02:42:00.947744,13.5443600245072,144.91315750472992
199,2020-07-03 02:42:00.981078,13.544365609618898,144.91315918576353
200,2020-07-03 02:42:01.014400,13.544371221519999,144.913160780368
201,2020-07-03 02:42:01.047733,13.54437687313015,144.9131622626865
202,2020-07-03 02:42:01.081067,13.54438252490985,144.9131637450495
203,2020-07-03 02:42:01.114389,13.54438817465495,144.91316522687885
204,2020-07-03 02:42:01.147722,13.544393826265098,144.91316670919736
205,2020-07-03 02:42:01.181044,13.544399476010199,144.91316819102667
206,2020-07-03 02:42:01.214378,13.544405127789899,144.91316967338966
207,2020-07-03 02:42:01.247700,13.544410777535,144.913171155219
208,2020-07-03 02:42:01.281033,13.54441642914515,144.9131726375375
209,2020-07-03 02:42:01.314356,13.5444220790598,144.91317411941134
210,2020-07-03 02:42:01.347678,13.5444277288049,144.91317560124065
211,2020-07-03 02:42:01.381011,13.54443338041505,144.91317708355916
212,2020-07-03 02:42:01.414333,13.544439030160149,144.9131785653885
213,2020-07-03 02:42:01.447656,13.5444446800748,144.91318004726233
214,2020-07-03 02:42:01.480978,13.544450329819899,144.91318152909167
215,2020-07-03 02:42:01.514311,13.54445598143005,144.91318301141018
216,2020-07-03 02:42:01.547633,13.54446163117515,144.91318449323953
217,2020-07-03 02:42:01.580956,13.5444672810898,144.91318597511332
218,2020-07-03 02:42:01.614278,13.5444729308349,144.91318745694267
219,2020-07-03 02:42:01.647600,13.54447858058,144.913188938772
220,2020-07-03 02:42:01.680922,13.5444842303251,144.91319042060135
221,2020-07-03 02:42:01.714244,13.5444898800702,144.9131919024307
222,2020-07-03 02:42:01.747567,13.54449552998485,144.9131933843045
223,2020-07-03 02:42:01.780889,13.54450117972995,144.91319486613384
224,2020-07-03 02:42:01.814211,13.54450682947505,144.91319634796318
225,2020-07-03 02:42:01.847533,13.544512479220149,144.91319782979252
226,2020-07-03 02:42:01.880856,13.5445181291348,144.91319931166632
227,2020-07-03 02:42:01.914178,13.5445237788799,144.91320079349566
228,2020-07-03 02:42:01.947500,13.544529428625,144.913202275325
229,2020-07-03 02:42:01.980833,13.54453508023515,144.91320375764352
230,2020-07-03 02:42:02.014156,13.54454081239616,144.91320527405796
231,2020-07-03 02:42:02.047478,13.54454665574208,144.91320683719297
232,2020-07-03 02:42:02.080811,13.54455250101696,144.913208400844
233,2020-07-03 02:42:02.114133,13.54455834436288,144.91320996397903
234,2020-07-03 02:42:02.147456,13.54456418788416,144.91321152716097
235,2020-07-03 02:42:02.180778,13.54457003123008,144.91321309029598
236,2020-07-03 02:42:02.214100,13.544575874576,144.913214653431
237,2020-07-03 02:42:02.247433,13.54458171985088,144.91321621708204
238,2020-07-03 02:42:02.280756,13.54458756337216,144.91321778026395
239,2020-07-03 02:42:02.314078,13.54459340671808,144.913219343399
240,2020-07-03 02:42:02.347411,13.54459925199296,144.91322090705
241,2020-07-03 02:42:02.380733,13.54460509533888,144.91322247018502
242,2020-07-03 02:42:02.414056,13.54461093886016,144.91322403336696
243,2020-07-03 02:42:02.447378,13.54461678220608,144.91322559650197
244,2020-07-03 02:42:02.480700,13.544622625552,144.913227159637
245,2020-07-03 02:42:02.514022,13.54462846889792,144.913228722772
246,2020-07-03 02:42:02.547344,13.54463431224384,144.91323028590705
247,2020-07-03 02:42:02.580678,13.54464015769408,144.91323184960498
248,2020-07-03 02:42:02.614000,13.54464600104,144.91323341274
249,2020-07-03 02:42:02.647322,13.54465184438592,144.913234975875
250,2020-07-03 02:42:02.680644,13.54465768773184,144.91323653901003
251,2020-07-03 02:42:02.713967,13.54466353125312,144.91323810219197
252,2020-07-03 02:42:02.747289,13.54466937459904,144.91323966532698
253,2020-07-03 02:42:02.780611,13.54467521794496,144.913241228462
254,2020-07-03 02:42:02.813933,13.54468106129088,144.913242791597
255,2020-07-03 02:42:02.847256,13.54468690481216,144.91324435477895
256,2020-07-03 02:42:02.880589,13.54469275008704,144.91324591843
257,2020-07-03 02:42:02.913911,13.54469859343296,144.913247481565
258,2020-07-03 02:42:02.947233,13.54470443677888,144.91324904470002
259,2020-07-03 02:42:02.980556,13.54471028030016,144.91325060788196
260,2020-07-03 02:42:03.013889,13.54471607140794,144.9132521281993
261,2020-07-03 02:42:03.047200,13.544721782912,144.91325358688798
262,2020-07-03 02:42:03.080522,13.54472749630212,144.91325504605837
263,2020-07-03 02:42:03.113856,13.54473321174976,144.91325650575422
264,2020-07-03 02:42:03.147178,13.54473892513988,144.9132579649246
265,2020-07-03 02:42:03.180500,13.54474463853,144.913259424095
266,2020-07-03 02:42:03.213822,13.54475035192012,144.91326088326537
267,2020-07-03 02:42:03.247144,13.54475606531024,144.91326234243576
268,2020-07-03 02:42:03.280467,13.54476177887182,144.91326380164992
269,2020-07-03 02:42:03.313744,13.54476748454624,144.91326525884975
270,2020-07-03 02:42:03.347033,13.54477319227818,144.91326671657507
271,2020-07-03 02:42:03.380367,13.54477890772582,144.91326817627092
272,2020-07-03 02:42:03.413700,13.544784623002,144.913269635923
273,2020-07-03 02:42:03.447022,13.54479033639212,144.91327109509336
274,2020-07-03 02:42:03.480356,13.54479605183976,144.91327255478924
275,2020-07-03 02:42:03.513689,13.54480176711594,144.9132740144413
276,2020-07-03 02:42:03.547011,13.54480748050606,144.9132754736117
277,2020-07-03 02:42:03.580322,13.544813192010121,144.91327693230036
278,2020-07-03 02:42:03.613644,13.544818905400241,144.91327839147075
279,2020-07-03 02:42:03.646967,13.54482461896182,144.91327985068492
280,2020-07-03 02:42:03.680233,13.54483032275018,144.91328130740305
281,2020-07-03 02:42:03.713511,13.54483602859606,144.91328276464668
282,2020-07-03 02:42:03.746789,13.54484173444194,144.9132842218903
283,2020-07-03 02:42:03.780144,13.54484745349024,144.91328568250574
284,2020-07-03 02:42:03.813500,13.54485317271,144.913287143165
285,2020-07-03 02:42:03.846844,13.544858889872241,144.91328860329875
286,2020-07-03 02:42:03.880189,13.544864607205941,144.9132900634763
287,2020-07-03 02:42:03.913511,13.544870320596061,144.9132915226467
288,2020-07-03 02:42:03.946833,13.544876033986181,144.91329298181705
289,2020-07-03 02:42:03.980167,13.54488174943382,144.91329444151293
290,2020-07-03 02:42:04.013489,13.54488748953216,144.91329597554724
291,2020-07-03 02:42:04.046822,13.54489327080768,144.91329762019748
292,2020-07-03 02:42:04.080144,13.54489905017536,144.91329926430495
293,2020-07-03 02:42:04.113467,13.544904829716481,144.91330090846176
294,2020-07-03 02:42:04.146800,13.544910610992,144.913302553112
295,2020-07-03 02:42:04.180122,13.544916390359681,144.91330419721947
296,2020-07-03 02:42:04.213444,13.54492216972736,144.91330584132695
297,2020-07-03 02:42:04.246778,13.544927951176321,144.91330748602653
298,2020-07-03 02:42:04.280111,13.54493373245184,144.91330913067674
299,2020-07-03 02:42:04.313433,13.544939511819521,144.9133107747842
300,2020-07-03 02:42:04.346767,13.54494529326848,144.9133124194838
301,2020-07-03 02:42:04.380089,13.544951072636161,144.91331406359126
302,2020-07-03 02:42:04.413400,13.544956850096,144.913315707156
303,2020-07-03 02:42:04.446722,13.544962629463681,144.9133173512635
304,2020-07-03 02:42:04.480044,13.54496840883136,144.91331899537096
305,2020-07-03 02:42:04.513367,13.54497418837248,144.91332063952777
306,2020-07-03 02:42:04.546689,13.54497996774016,144.91332228363527
307,2020-07-03 02:42:04.580022,13.54498574901568,144.91332392828548
308,2020-07-03 02:42:04.613356,13.54499153046464,144.91332557298503
309,2020-07-03 02:42:04.646678,13.54499730983232,144.91332721709253
310,2020-07-03 02:42:04.680011,13.54500309110784,144.91332886174274
311,2020-07-03 02:42:04.713333,13.54500887047552,144.9133305058502
312,2020-07-03 02:42:04.746656,13.54501465001664,144.91333215000705
313,2020-07-03 02:42:04.779989,13.54502043129216,144.91333379465726
314,2020-07-03 02:42:04.813322,13.54502621256768,144.91333543930747
315,2020-07-03 02:42:04.846667,13.54503199592448,144.91333708454977
316,2020-07-03 02:42:04.880000,13.5450377772,144.9133387292
317,2020-07-03 02:42:04.913333,13.54504355847552,144.91334037385022
318,2020-07-03 02:42:04.946656,13.54504933801664,144.91334201800703
319,2020-07-03 02:42:04.979978,13.54505511738432,144.91334366211453
320,2020-07-03 02:42:05.013244,13.5450608500886,144.91334526571356
321,2020-07-03 02:42:05.046511,13.54506652710215,144.9133468122964
322,2020-07-03 02:42:05.079767,13.54507220223855,144.91334835836784
323,2020-07-03 02:42:05.113044,13.5450778809586,144.91334990541554
324,2020-07-03 02:42:05.146400,13.54508357316,144.91335145613598
325,2020-07-03 02:42:05.179744,13.5450892633136,144.91335300629856
326,2020-07-03 02:42:05.213089,13.54509495363785,144.9133545565076
327,2020-07-03 02:42:05.246433,13.54510064379145,144.91335610667016
328,2020-07-03 02:42:05.279778,13.5451063341157,144.9133576568792
329,2020-07-03 02:42:05.313100,13.545112020514999,144.91335920601898
330,2020-07-03 02:42:05.346422,13.545117706914299,144.91336075515878
331,2020-07-03 02:42:05.379756,13.545123395361399,144.91336230485643
332,2020-07-03 02:42:05.413122,13.5451290892693,144.91336385604177
333,2020-07-03 02:42:05.446489,13.54513478334785,144.9133654072736
334,2020-07-03 02:42:05.479844,13.5451404753786,144.91336695794755
335,2020-07-03 02:42:05.513189,13.54514616570285,144.9133685081566
336,2020-07-03 02:42:05.546533,13.54515185585645,144.91337005831917
337,2020-07-03 02:42:05.579867,13.54515754430355,144.91337160801683
338,2020-07-03 02:42:05.613189,13.54516323070285,144.9133731571566
339,2020-07-03 02:42:05.646522,13.5451689189793,144.91337470680776
340,2020-07-03 02:42:05.679844,13.5451746053786,144.91337625594755
341,2020-07-03 02:42:05.713167,13.545180291948549,144.91337780513382
342,2020-07-03 02:42:05.746500,13.545185980225,144.91337935478498
343,2020-07-03 02:42:05.779822,13.5451916666243,144.91338090392478
344,2020-07-03 02:42:05.813156,13.5451973550714,144.91338245362243
345,2020-07-03 02:42:05.846478,13.5452030414707,144.9133840027622
346,2020-07-03 02:42:05.879800,13.54520872787,144.913385551902
347,2020-07-03 02:42:05.913133,13.54521441614645,144.91338710155316
348,2020-07-03 02:42:05.946456,13.5452201027164,144.91338865073942
349,2020-07-03 02:42:05.979778,13.5452257891157,144.91339019987922
350,2020-07-03 02:42:06.013111,13.545231516462929,144.9133917694591
351,2020-07-03 02:42:06.046433,13.54523730216179,144.91339336924833
352,2020-07-03 02:42:06.079767,13.54524308994421,144.91339496961365
353,2020-07-03 02:42:06.113089,13.54524887564307,144.9133965694029
354,2020-07-03 02:42:06.146411,13.545254661341929,144.9133981691921
355,2020-07-03 02:42:06.179744,13.54526044895072,144.91339976950943
356,2020-07-03 02:42:06.213067,13.54526623482321,144.91340136934664
357,2020-07-03 02:42:06.246389,13.54527202052207,144.9134029691359
358,2020-07-03 02:42:06.279722,13.54527780813086,144.9134045694532
359,2020-07-03 02:42:06.313044,13.54528359382972,144.91340616924242
360,2020-07-03 02:42:06.346378,13.54528938161214,144.91340776960777
361,2020-07-03 02:42:06.379700,13.545295167311,144.913409369397
362,2020-07-03 02:42:06.413022,13.54530095300986,144.9134109691862
363,2020-07-03 02:42:06.446356,13.54530674079228,144.91341256955155
364,2020-07-03 02:42:06.479678,13.54531252649114,144.91341416934077
365,2020-07-03 02:42:06.513000,13.54531831219,144.91341576912998
366,2020-07-03 02:42:06.546333,13.54532409979879,144.91341736944733
367,2020-07-03 02:42:06.579656,13.54532988567128,144.91341896928455
368,2020-07-03 02:42:06.612989,13.54533567328007,144.91342056960187
369,2020-07-03 02:42:06.646311,13.54534145897893,144.9134221693911
370,2020-07-03 02:42:06.679633,13.54534724467779,144.91342376918033
371,2020-07-03 02:42:06.712967,13.54535303246021,144.91342536954565
372,2020-07-03 02:42:06.746289,13.54535881815907,144.91342696933486
373,2020-07-03 02:42:06.779611,13.54536460385793,144.9134285691241
374,2020-07-03 02:42:06.812944,13.54537039146672,144.91343016944143
375,2020-07-03 02:42:06.846267,13.545376177339211,144.91343176927865
376,2020-07-03 02:42:06.879600,13.545381964948,144.913433369596
377,2020-07-03 02:42:06.912922,13.54538775064686,144.9134349693852
378,2020-07-03 02:42:06.946244,13.54539353634572,144.91343656917442
379,2020-07-03 02:42:06.979578,13.545399324128141,144.91343816953977
380,2020-07-03 02:42:07.012900,13.545405094089,144.913439844536
381,2020-07-03 02:42:07.046222,13.54541083913502,144.91344163859247
382,2020-07-03 02:42:07.079556,13.54541658624996,144.91344343329504
383,2020-07-03 02:42:07.112878,13.54542233129598,144.9134452273515
384,2020-07-03 02:42:07.146211,13.54542807823851,144.91344702200024
385,2020-07-03 02:42:07.179533,13.54543382328453,144.9134488160567
386,2020-07-03 02:42:07.212856,13.54543956850296,144.91345061016702
387,2020-07-03 02:42:07.246189,13.54544531544549,144.91345240481576
388,2020-07-03 02:42:07.279511,13.54545106049151,144.91345419887224
389,2020-07-03 02:42:07.312844,13.54545680743404,144.91345599352096
390,2020-07-03 02:42:07.346167,13.54546255265247,144.91345778763127
391,2020-07-03 02:42:07.379522,13.54546830338802,144.9134595834645
392,2020-07-03 02:42:07.412867,13.54547405239947,144.91346137875928
393,2020-07-03 02:42:07.446211,13.54547980123851,144.91346317400024
394,2020-07-03 02:42:07.479556,13.54548555024996,144.91346496929503
395,2020-07-03 02:42:07.512900,13.545491299088999,144.913466764536
396,2020-07-03 02:42:07.546233,13.54549704603153,144.9134685591847
397,2020-07-03 02:42:07.579578,13.54550279504298,144.91347035447953
398,2020-07-03 02:42:07.612900,13.545508540089,144.913472148536
399,2020-07-03 02:42:07.646222,13.54551428513502,144.91347394259247
400,2020-07-03 02:42:07.679556,13.545520032249959,144.91347573729504
401,2020-07-03 02:42:07.712878,13.54552577729598,144.91347753135153
402,2020-07-03 02:42:07.746211,13.545531524238509,144.91347932600024
403,2020-07-03 02:42:07.779533,13.54553726928453,144.91348112005673
404,2020-07-03 02:42:07.812856,13.54554301450296,144.91348291416705
405,2020-07-03 02:42:07.846189,13.54554876144549,144.91348470881576
406,2020-07-03 02:42:07.879511,13.54555450649151,144.91348650287225
407,2020-07-03 02:42:07.912833,13.54556025153753,144.91348829692873
408,2020-07-03 02:42:07.946167,13.545565998652469,144.91349009163127
409,2020-07-03 02:42:07.979489,13.54557174369849,144.91349188568776
410,2020-07-03 02:42:08.012822,13.54557738396198,144.9134934105616
411,2020-07-03 02:42:08.046144,13.545582851768959,144.9134945035232
